ID,type
DR4_3_STRIPE82-0107_0049194,0.0
DR4_3_STRIPE82-0107_0055735,0.0
DR4_3_STRIPE82-0107_0056522,0.0
DR4_3_STRIPE82-0113_0027744,0.0
DR4_3_STRIPE82-0113_0030762,0.0
DR4_3_STRIPE82-0113_0031076,0.0
DR4_3_STRIPE82-0113_0031870,0.0
DR4_3_STRIPE82-0113_0031975,0.0
DR4_3_STRIPE82-0113_0032775,0.0
DR4_3_STRIPE82-0113_0033646,0.0
DR4_3_STRIPE82-0113_0035419,0.0
DR4_3_STRIPE82-0129_0025922,0.0
DR4_3_STRIPE82-0129_0026590,0.0
DR4_3_STRIPE82-0129_0026615,0.0
DR4_3_STRIPE82-0129_0027369,0.0
DR4_3_STRIPE82-0129_0028391,0.0
DR4_3_STRIPE82-0129_0029480,0.0
DR4_3_STRIPE82-0129_0045426,0.0
DR4_3_STRIPE82-0139_0029813,0.0
DR4_3_STRIPE82-0139_0032424,0.0
DR4_3_STRIPE82-0160_0021054,0.0
DR4_3_STRIPE82-0160_0023912,0.0
DR4_3_STRIPE82-0160_0024966,0.0
DR4_3_STRIPE82-0160_0026955,0.0
DR4_3_STRIPE82-0161_0005738,0.0
DR4_3_STRIPE82-0161_0006224,0.0
DR4_3_STRIPE82-0161_0006672,0.0
DR4_3_STRIPE82-0161_0007138,0.0
DR4_3_STRIPE82-0161_0007467,0.0
DR4_3_STRIPE82-0161_0008457,0.0
DR4_3_STRIPE82-0161_0022319,0.0
DR4_3_STRIPE82-0161_0025100,0.0
DR4_3_STRIPE82-0161_0025265,0.0
DR4_3_STRIPE82-0161_0026265,0.0
DR4_3_STRIPE82-0161_0028699,0.0
DR4_3_STRIPE82-0161_0029644,0.0
DR4_3_STRIPE82-0161_0030946,0.0
DR4_3_STRIPE82-0162_0002235,0.0
DR4_3_STRIPE82-0162_0003905,0.0
DR4_3_STRIPE82-0162_0024577,0.0
DR4_3_STRIPE82-0162_0025757,0.0
DR4_3_STRIPE82-0162_0025857,0.0
DR4_3_STRIPE82-0163_0030951,0.0
DR4_3_STRIPE82-0163_0042193,0.0
DR4_3_STRIPE82-0163_0043337,0.0
DR4_3_STRIPE82-0163_0044542,0.0
DR4_3_STRIPE82-0164_0045358,0.0
DR4_3_STRIPE82-0165_0029648,0.0
DR4_3_STRIPE82-0166_0000952,0.0
DR4_3_STRIPE82-0166_0001802,0.0
DR4_3_STRIPE82-0166_0004295,0.0
DR4_3_STRIPE82-0166_0005745,0.0
DR4_3_STRIPE82-0170_0009016,0.0
DR4_3_STRIPE82-0170_0012380,0.0
DR4_3_STRIPE82-0170_0012528,0.0
DR4_3_STRIPE82-0170_0014319,0.0
DR4_3_STRIPE82-0170_0014691,0.0
DR4_3_STRIPE82-0170_0015619,0.0
DR4_3_STRIPE82-0004_0015032,0.0
DR4_3_STRIPE82-0004_0015402,0.0
DR4_3_STRIPE82-0004_0016290,0.0
DR4_3_STRIPE82-0005_0022052,0.0
DR4_3_STRIPE82-0007_0040112,0.0
DR4_3_STRIPE82-0016_0006132,0.0
DR4_3_STRIPE82-0022_0002491,0.0
DR4_3_STRIPE82-0029_0031610,0.0
DR4_3_STRIPE82-0042_0044474,0.0
DR4_3_STRIPE82-0071_0032251,0.0
DR4_3_STRIPE82-0079_0014823,0.0
DR4_3_STRIPE82-0011_0017784,0.0
DR4_3_STRIPE82-0011_0017925,0.0
DR4_3_STRIPE82-0162_0028367,0.0
DR4_3_STRIPE82-0162_0041857,0.0
DR4_3_STRIPE82-0071_0008786,0.0
DR4_3_STRIPE82-0029_0030955,0.0
DR4_3_STRIPE82-0029_0033271,0.0
DR4_3_STRIPE82-0072_0025064,0.0
DR4_3_STRIPE82-0020_0025014,0.0
DR4_3_STRIPE82-0020_0025116,0.0
DR4_3_STRIPE82-0161_0036973,0.0
DR4_3_STRIPE82-0017_0017309,0.0
DR4_3_STRIPE82-0022_0002833,0.0
DR4_3_STRIPE82-0022_0002993,0.0
DR4_3_STRIPE82-0163_0028870,0.0
DR4_3_STRIPE82-0022_0003041,0.0
DR4_3_STRIPE82-0022_0003476,0.0
DR4_3_STRIPE82-0079_0013990,0.0
DR4_3_STRIPE82-0079_0014900,0.0
DR4_3_STRIPE82-0042_0044677,0.0
DR4_3_STRIPE82-0042_0044791,0.0
DR4_3_STRIPE82-0042_0044972,0.0
DR4_3_STRIPE82-0107_0052602,0.0
DR4_3_STRIPE82-0041_0014430,0.0
DR4_3_STRIPE82-0041_0015947,0.0
DR4_3_STRIPE82-0004_0013875,0.0
DR4_3_STRIPE82-0004_0014151,0.0
DR4_3_STRIPE82-0004_0014227,0.0
DR4_3_STRIPE82-0004_0015388,0.0
DR4_3_STRIPE82-0079_0014779,0.0
DR4_3_STRIPE82-0041_0036741,0.0
DR4_3_STRIPE82-0041_0037934,0.0
DR4_3_STRIPE82-0071_0027690,0.0
DR4_3_STRIPE82-0016_0004584,0.0
DR4_3_STRIPE82-0162_0003241,0.0
DR4_3_STRIPE82-0162_0003481,0.0
DR4_3_STRIPE82-0162_0005262,0.0
DR4_3_STRIPE82-0160_0022080,0.0
DR4_3_STRIPE82-0160_0022163,0.0
DR4_3_STRIPE82-0160_0022360,0.0
DR4_3_STRIPE82-0129_0030109,0.0
DR4_3_STRIPE82-0007_0040330,0.0
DR4_3_STRIPE82-0007_0040670,0.0
DR4_3_STRIPE82-0043_0014684,0.0
DR4_3_STRIPE82-0043_0015662,0.0
DR4_3_STRIPE82-0043_0016313,0.0
DR4_3_STRIPE82-0044_0014335,0.0
DR4_3_STRIPE82-0027_0032222,0.0
DR4_3_STRIPE82-0166_0003143,0.0
DR4_3_STRIPE82-0166_0003170,0.0
DR4_3_STRIPE82-0166_0003306,0.0
DR4_3_STRIPE82-0166_0003580,0.0
DR4_3_STRIPE82-0166_0003623,0.0
DR4_3_STRIPE82-0166_0004722,0.0
DR4_3_STRIPE82-0073_0008728,0.0
DR4_3_STRIPE82-0084_0022133,0.0
DR4_3_STRIPE82-0084_0022376,0.0
DR4_3_STRIPE82-0009_0013339,0.0
DR4_3_STRIPE82-0009_0014307,0.0
DR4_3_STRIPE82-0009_0014634,0.0
DR4_3_STRIPE82-0005_0020738,0.0
DR4_3_STRIPE82-0005_0021903,0.0
DR4_3_STRIPE82-0005_0021904,0.0
DR4_3_STRIPE82-0005_0022015,0.0
DR4_3_STRIPE82-0005_0022425,0.0
DR4_3_STRIPE82-0084_0022098,0.0
DR4_3_STRIPE82-0139_0031699,0.0
DR4_3_STRIPE82-0139_0031974,0.0
DR4_3_STRIPE82-0139_0032022,0.0
DR4_3_STRIPE82-0139_0032453,0.0
DR4_3_STRIPE82-0166_0002057,0.0
DR4_3_STRIPE82-0166_0002297,0.0
DR4_3_STRIPE82-0166_0002867,0.0
DR4_3_STRIPE82-0005_0016395,1.0
DR4_3_STRIPE82-0005_0019126,1.0
DR4_3_STRIPE82-0016_0000799,1.0
DR4_3_STRIPE82-0017_0013798,1.0
DR4_3_STRIPE82-0018_0000837,1.0
DR4_3_STRIPE82-0018_0000906,1.0
DR4_3_STRIPE82-0018_0001557,1.0
DR4_3_STRIPE82-0029_0034136,1.0
DR4_3_STRIPE82-0166_0000688,1.0
DR4_3_STRIPE82-0166_0001311,1.0
DR4_3_STRIPE82-0005_0021998,1.0
DR4_3_STRIPE82-0029_0026563,1.0
DR4_3_STRIPE82-0042_0044529,1.0
DR4_3_STRIPE82-0071_0010476,1.0
DR4_3_STRIPE82-0072_0024680,1.0
DR4_3_STRIPE82-0077_0009296,1.0
DR4_3_STRIPE82-0129_0030413,1.0
DR4_3_STRIPE82-0129_0044886,1.0
DR4_3_STRIPE82-0161_0020448,1.0
DR4_3_STRIPE82-0011_0018866,1.0
DR4_3_STRIPE82-0029_0025511,1.0
DR4_3_STRIPE82-0071_0010394,1.0
DR4_3_STRIPE82-0029_0026675,1.0
DR4_3_STRIPE82-0161_0006441,1.0
DR4_3_STRIPE82-0020_0025660,1.0
DR4_3_STRIPE82-0072_0024325,1.0
DR4_3_STRIPE82-0163_0029096,1.0
DR4_3_STRIPE82-0163_0029670,1.0
DR4_3_STRIPE82-0163_0042538,1.0
DR4_3_STRIPE82-0170_0016524,1.0
DR4_3_STRIPE82-0107_0053720,1.0
DR4_3_STRIPE82-0107_0053979,1.0
DR4_3_STRIPE82-0041_0034921,1.0
DR4_3_STRIPE82-0071_0028025,1.0
DR4_3_STRIPE82-0007_0040451,1.0
DR4_3_STRIPE82-0071_0032403,1.0
DR4_3_STRIPE82-0027_0041768,1.0
DR4_3_STRIPE82-0077_0007624,1.0
DR4_3_STRIPE82-0077_0009029,1.0
DR4_3_STRIPE82-0046_0002306,0.0
DR4_3_STRIPE82-0046_0003466,0.0
DR4_3_STRIPE82-0046_0004066,0.0
DR4_3_STRIPE82-0046_0004927,0.0
DR4_3_STRIPE82-0046_0004961,0.0
DR4_3_STRIPE82-0046_0005009,0.0
DR4_3_STRIPE82-0046_0005049,0.0
DR4_3_STRIPE82-0046_0005239,0.0
DR4_3_STRIPE82-0046_0005597,0.0
DR4_3_STRIPE82-0046_0005975,0.0
DR4_3_STRIPE82-0046_0008243,0.0
DR4_3_STRIPE82-0046_0004107,0.0
DR4_3_STRIPE82-0046_0001081,1.0
DR4_3_STRIPE82-0046_0000533,1.0
DR4_3_STRIPE82-0046_0004038,1.0
DR4_3_STRIPE82-0046_0005729,1.0
DR4_3_STRIPE82-0141_0006722,0.0
DR4_3_STRIPE82-0141_0006779,0.0
DR4_3_STRIPE82-0141_0008562,0.0
DR4_3_STRIPE82-0141_0009758,0.0
DR4_3_STRIPE82-0141_0010582,0.0
DR4_3_STRIPE82-0141_0009081,0.0
DR4_3_STRIPE82-0141_0014732,0.0
DR4_3_STRIPE82-0141_0009549,0.0
DR4_3_STRIPE82-0139_0018185,0.0
DR4_3_STRIPE82-0139_0018955,0.0
DR4_3_STRIPE82-0139_0019154,0.0
DR4_3_STRIPE82-0139_0020009,0.0
DR4_3_STRIPE82-0139_0020786,0.0
DR4_3_STRIPE82-0139_0021709,0.0
DR4_3_STRIPE82-0139_0023594,0.0
DR4_3_STRIPE82-0139_0020442,0.0
DR4_3_STRIPE82-0139_0021430,1.0
DR4_3_STRIPE82-0139_0021693,1.0
DR4_3_STRIPE82-0105_0073068,1.0
DR4_3_STRIPE82-0105_0066905,0.0
DR4_3_STRIPE82-0105_0067053,0.0
DR4_3_STRIPE82-0105_0068480,0.0
DR4_3_STRIPE82-0105_0071448,0.0
DR4_3_STRIPE82-0105_0071715,0.0
DR4_3_STRIPE82-0105_0071928,0.0
DR4_3_STRIPE82-0105_0078069,0.0
DR4_3_STRIPE82-0105_0078234,0.0
DR4_3_STRIPE82-0106_0003744,0.0
DR4_3_STRIPE82-0106_0003003,0.0
DR4_3_STRIPE82-0105_0078698,0.0
DR4_3_STRIPE82-0105_0080225,0.0
DR4_3_STRIPE82-0105_0077522,1.0
DR4_3_STRIPE82-0105_0077063,1.0
DR4_3_STRIPE82-0023_0030780,0.0
DR4_3_STRIPE82-0023_0030551,0.0
DR4_3_STRIPE82-0023_0030994,0.0
DR4_3_STRIPE82-0023_0031302,0.0
DR4_3_STRIPE82-0023_0034513,0.0
DR4_3_STRIPE82-0023_0035288,0.0
DR4_3_STRIPE82-0023_0035997,0.0
DR4_3_STRIPE82-0023_0036504,0.0
DR4_3_STRIPE82-0023_0037618,0.0
DR4_3_STRIPE82-0023_0044347,0.0
DR4_3_STRIPE82-0024_0001022,0.0
DR4_3_STRIPE82-0023_0037078,0.0
DR4_3_STRIPE82-0023_0037501,0.0
DR4_3_STRIPE82-0023_0036918,1.0
DR4_3_STRIPE82-0058_0010074,0.0
DR4_3_STRIPE82-0058_0010569,0.0
DR4_3_STRIPE82-0058_0010586,0.0
DR4_3_STRIPE82-0058_0012273,0.0
DR4_3_STRIPE82-0058_0012692,0.0
DR4_3_STRIPE82-0058_0015418,0.0
DR4_3_STRIPE82-0058_0016041,0.0
DR4_3_STRIPE82-0058_0016303,0.0
DR4_3_STRIPE82-0058_0017080,0.0
DR4_3_STRIPE82-0058_0018844,0.0
DR4_3_STRIPE82-0058_0015743,0.0
DR4_3_STRIPE82-0058_0016402,1.0
DR4_3_STRIPE82-0058_0016484,1.0
DR4_3_STRIPE82-0063_0033942,1.0
DR4_3_STRIPE82-0063_0030183,0.0
DR4_3_STRIPE82-0063_0032112,0.0
DR4_3_STRIPE82-0063_0035944,0.0
DR4_3_STRIPE82-0063_0035755,0.0
DR4_3_STRIPE82-0063_0036725,0.0
DR4_3_STRIPE82-0063_0037168,0.0
DR4_3_STRIPE82-0063_0038027,0.0
DR4_3_STRIPE82-0069_0027142,0.0
DR4_3_STRIPE82-0069_0027298,0.0
DR4_3_STRIPE82-0069_0028554,0.0
DR4_3_STRIPE82-0069_0029285,0.0
DR4_3_STRIPE82-0069_0032021,0.0
DR4_3_STRIPE82-0069_0032931,0.0
DR4_3_STRIPE82-0069_0026797,0.0
DR4_3_STRIPE82-0069_0027477,0.0
DR4_3_STRIPE82-0069_0032996,0.0
DR4_3_STRIPE82-0069_0028349,0.0
DR4_3_STRIPE82-0069_0029076,0.0
DR4_3_STRIPE82-0069_0029464,0.0
i06s20s0200TCF,0.0
i06s25s080140O,0.0
i06s20s2000NCR,0.0
i06s23s4500CFK,0.0
i06s22s0500GAW,0.0
i06s24s6600SSE,0.0
i06s24s08004DO,0.0
i06s21s07011QM,0.0
i06s23s2900M6N,0.0
i06s27s0200RS2,0.0
i06s23s4500H60,0.0
i06s27s0300MGK,0.0
i06s24s35006A3,0.0
i06s26s17002TO,0.0
i06s22s4600K3W,0.0
i06s26s7200KSE,0.0
i06s25s1200ZW0,0.0
i06s24s6300VYE,0.0
i06s26s5800J8U,0.0
i06s23s4300H0B,0.0
i06s27s1800US0,0.0
i06s24s7300NOA,0.0
i06s27s69008D5,1.0
i06s22s29015DU,0.0
i06s24s75002UE,1.0
i06s22s11013DD,0.0
i06s24s0300ADP,0.0
i06s20s08009B6,0.0
i06s24s56014YU,0.0
i06s26s2200BKD,0.0
i06s20s3300WTY,0.0
i06s25s14003W3,0.0
i06s20s320145V,0.0
i06s20s36007XC,0.0
i06s23s4400AXQ,0.0
i06s26s2700U4M,0.0
i06s22s1200I55,0.0
i06s27s73012TD,0.0
i06s24s1100PI4,0.0
i06s27s11018WB,1.0
i06s24s1800NHY,0.0
i06s26s09004QB,0.0
i06s25s2200ZF2,0.0
i06s26s0600UAY,0.0
i06s24s2801292,0.0
i06s25s3400Q9J,0.0
i06s26s3100PLR,0.0
i06s25s1100Q9Y,0.0
i06s25s170039U,0.0
i06s26s1100DDA,0.0
i06s22s3600KE0,0.0
i06s20s1000BAZ,0.0
i06s23s1500H4M,0.0
i06s27s1000VU0,0.0
i06s22s06008TP,0.0
i06s25s1200MQL,0.0
i06s24s660039P,0.0
i06s22s4300CNJ,0.0
i06s23s1400986,0.0
i06s24s7100703,0.0
i06s21s010124V,0.0
i06s23s0800TP9,0.0
i06s22s29008M2,1.0
i06s25s6900RW0,0.0
i06s26s5700YT4,0.0
i06s27s7200N1A,0.0
i06s26s5700KPF,1.0
i06s23s37012WN,0.0
i06s22s49008WQ,0.0
i06s24s0200W71,0.0
i06s25s2400PZW,0.0
i06s22s4100Q8G,0.0
i06s22s4500L5M,1.0
i06s20s3500TAR,0.0
i06s24s1100J42,0.0
i06s22s30018KD,0.0
i06s23s0600I2S,0.0
i06s20s38003CH,0.0
i06s28s2100R9W,0.0
i06s21s0700D1E,0.0
i06s27s5700RMQ,0.0
i06s24s2400AK8,0.0
i06s26s7000N60,0.0
i06s26s0900O9A,0.0
i06s26s2400I23,0.0
i06s27s2400MJX,0.0
i06s25s6100P1S,0.0
i06s25s150030V,1.0
i06s26s2300IQJ,0.0
i06s24s0101045,0.0
i06s24s2700DKV,0.0
i06s21s3200R8F,1.0
i06s20s51011WB,1.0
i06s22s1900C2A,0.0
i06s25s0700EU0,0.0
i06s24s1000MCB,
i06s25s59010X8,0.0
i06s23s060049O,0.0
i06s23s4100UF2,0.0
i06s25s5700SOB,0.0
i06s20s1700SCJ,0.0
i06s23s37006QS,0.0
i06s26s1200K0N,0.0
i06s27s7100HP6,0.0
i06s25s0600KRP,0.0
i06s27s7000D59,1.0
i06s24s0700EKN,0.0
i06s26s5800QOH,0.0
i06s23s1800LGW,0.0
i06s21s0900SAF,0.0
i06s20s170030I,0.0
i06s25s7400TA8,0.0
i06s20s35000PU,0.0
i06s26s210120Y,0.0
i06s25s6400X7X,0.0
i06s24s6100IT1,0.0
i06s22s1900BEG,0.0
i06s25s1700OT4,0.0
i06s21s2000Y6D,0.0
i06s24s6900TLD,0.0
i06s20s0100G20,0.0
i06s27s7300XAA,0.0
i06s27s7300UP8,0.0
i06s23s4900U38,0.0
i06s27s26017K7,0.0
i06s21s4900CH3,0.0
i06s24s1300PX9,0.0
i06s24s3300I47,0.0
i06s22s20003SO,0.0
i06s25s070106U,0.0
i06s23s1200OAE,0.0
i06s26s2800EED,0.0
i06s21s11010XI,0.0
i06s26s1400BWN,0.0
i06s20s35013P7,0.0
i06s26s2300MYW,0.0
i06s24s0700FZK,0.0
i06s25s2300SK2,0.0
i06s23s4300T6R,0.0
i06s25s0300VFM,0.0
i06s23s18003MI,0.0
i06s27s5800TSZ,1.0
i06s25s68003XQ,0.0
i06s23s4100ULE,0.0
i06s25s12006PW,0.0
i06s27s040163X,0.0
i06s26s2000LHD,0.0
i06s24s08005EB,0.0
i06s27s24009J1,0.0
i06s27s1000BEC,0.0
i06s20s0800GFH,0.0
i06s24s6300WMX,0.0
i06s21s4900MS4,0.0
i06s24s57014OX,0.0
i06s25s0300JNU,0.0
i06s24s0600PJM,0.0
i06s22s0500QT3,0.0
i06s23s3500IF1,0.0
i06s21s04001DJ,0.0
i06s27s7100M6D,0.0
i06s22s04010ZV,0.0
i06s22s4500D2Q,1.0
i06s21s3500D6A,0.0
i06s25s1200HT8,0.0
i06s22s0300M3B,0.0
i06s23s13008QW,0.0
i06s20s3200OUF,0.0
i06s25s6500EV0,0.0
i06s27s1800QSL,0.0
i06s22s0401179,1.0
i06s25s14006ZB,0.0
i06s22s04009VQ,0.0
i06s23s4200TM8,0.0
i06s27s7100LUC,0.0
i06s20s2100RR8,0.0
i06s26s5600MX0,0.0
i06s21s33000ED,0.0
i06s23s3900E3P,0.0
i06s24s0900F00,0.0
i06s24s6700GRQ,0.0
i06s24s72006Z0,0.0
i06s26s2000LML,0.0
i06s23s2900C27,0.0
i06s21s1800GZT,0.0
i06s24s12000I3,0.0
i06s24s76000DO,0.0
i06s21s0500HN6,0.0
i06s25s29014KL,0.0
i06s22s3000AXM,0.0
i06s24s590060W,0.0
i06s27s1500Q0A,0.0
i06s24s6200SCG,
i06s23s3900YAS,0.0
i06s22s0800GQC,0.0
i06s22s2000XTR,0.0
i06s23s3500NG8,0.0
i06s21s1600RKP,0.0
i06s23s3200X43,0.0
i06s22s3600SNG,0.0
i06s21s1800LJK,0.0
i06s24s0400GUJ,0.0
i06s21s1500960,0.0
i06s21s0800T08,0.0
i06s25s2700AC5,0.0
i06s19s3400DVQ,0.0
i06s25s130084T,0.0
i06s22s4900F3A,0.0
i06s21s0100MVY,0.0
i06s26s7200REV,0.0
i06s27s18007SI,0.0
i06s28s2600VI3,0.0
i06s26s13001L2,0.0
i06s25s6800DZ7,0.0
i06s22s49008FI,0.0
i06s25s1000DAI,0.0
i06s26s14015BI,0.0
i06s23s49000BD,0.0
i06s24s28010TZ,0.0
i06s20s17006E7,0.0
i06s24s64011WX,0.0
i06s26s18004OL,0.0
i06s22s20009GH,
i06s24s1300BW2,0.0
i06s26s6800J46,0.0
i06s22s2000SRN,0.0
i06s24s2000TRO,0.0
i06s20s0100XJ8,1.0
i06s25s7400813,0.0
i06s27s04015LE,0.0
i06s23s05002OX,0.0
i06s20s2000CKZ,0.0
i06s19s3400W0J,0.0
i06s24s1200T49,0.0
i06s23s08008SH,1.0
i06s24s2100QNT,0.0
i06s22s08009T9,0.0
i06s25s2100FMS,0.0
i06s25s1800Z4L,0.0
i06s24s0500UVX,0.0
i06s25s5901663,0.0
i06s24s030068U,0.0
i06s24s100157R,0.0
i06s24s7500IMP,0.0
i06s25s1700Y7N,0.0
i06s20s3400ROX,0.0
i06s21s2000TGZ,1.0
i06s20s3500K3T,0.0
i06s22s1600TAP,0.0
i06s21s30003NS,0.0
i06s22s1500EJY,0.0
i06s24s32004J9,0.0
i06s26s5800PU7,0.0
i06s23s1400Q2A,0.0
i06s23s1200BBV,0.0
i06s23s1200JOC,0.0
i06s26s1700ANO,0.0
i06s22s11009NL,1.0
i06s20s2000JE1,0.0
i06s25s76004CY,0.0
i06s26s23004GW,0.0
i06s21s1600G80,0.0
i06s22s1700X6I,0.0
i06s24s1900SF1,0.0
i06s24s3200NOA,0.0
i06s25s68003DB,0.0
i06s22s2000F6Y,0.0
i06s20s1200FK6,0.0
i06s26s2700UKO,0.0
i06s25s7100SYP,0.0
i06s23s0800K6B,1.0
i06s21s0200R3V,0.0
i06s25s1100VUP,0.0
i06s26s1400F7Z,0.0
i06s26s15010TU,0.0
i06s24s2000H3G,0.0
i06s24s130144H,0.0
i06s24s3200ET6,0.0
i06s21s0600J8Z,0.0
i06s25s6300M0A,1.0
i06s26s2200DYC,0.0
i06s27s2100B1D,0.0
i06s25s7600RV8,0.0
i06s22s2800SBZ,0.0
i06s25s1100JG0,0.0
i06s26s09014Q0,0.0
i06s26s5900TCL,0.0
i06s20s3200ZB2,0.0
i06s27s210056G,0.0
i06s21s3600YRR,0.0
i06s27s21007L9,0.0
i06s20s2000OFR,0.0
i06s27s1700KJV,0.0
i06s26s0300PGA,0.0
i06s25s3500SKV,0.0
i06s24s0600VSO,1.0
i06s23s02011V4,0.0
i06s22s1401D94,0.0
i06s24s3100F7E,0.0
i06s25s56013EH,0.0
i06s23s1000HH3,0.0
i06s21s0500CZT,0.0
i06s25s30002ZE,0.0
i06s21s0900VX2,0.0
i06s23s0200WJ6,0.0
i06s25s0700PE3,0.0
i06s25s6600N4H,0.0
i06s22s48000MG,0.0
i06s25s1300YGD,0.0
i06s23s3100JPN,0.0
i06s19s33004B7,0.0
i06s21s12002GM,0.0
i06s26s1300ASV,0.0
i06s20s3500WR5,0.0
i06s26s0900L8B,0.0
i06s21s0700X9Y,0.0
i06s25s7500PR1,0.0
i06s25s33010N6,0.0
i06s24s1000ZBS,0.0
i06s26s1500919,0.0
i06s25s060189U,0.0
i06s20s04002OA,0.0
i06s26s690038H,1.0
i06s24s650028B,0.0
i06s24s75011Y8,0.0
i06s21s33001PV,0.0
i06s24s15005IO,0.0
i06s24s6200WQZ,0.0
i06s24s1600IRS,0.0
i06s21s29004DO,0.0
i06s27s2300V6R,0.0
i06s24s0500HB6,0.0
i06s22s4300WU0,0.0
i06s27s2100B8S,0.0
i06s24s730072R,0.0
i06s25s2100MVQ,0.0
i06s27s1900NGE,0.0
i06s21s3200A46,0.0
i06s25s6800H3U,0.0
i06s26s2200GEM,0.0
i06s25s0401HJH,0.0
i06s23s13006AY,0.0
i06s25s5501KZA,0.0
i06s23s30016X5,0.0
i06s23s1800LOW,0.0
i06s26s0400464,0.0
i06s24s7400SUY,0.0
i06s20s330177T,0.0
i06s24s1400QO1,0.0
i06s23s42002JU,0.0
i06s25s5900S4S,1.0
i06s22s0100PP2,0.0
i06s24s73008IY,0.0
i06s21s3000IIW,0.0
i06s26s7300XYM,0.0
i06s20s3700SY3,0.0
i06s22s1300FG2,0.0
i06s23s11003OL,0.0
i06s23s3100DA0,0.0
i06s25s01002CJ,0.0
i06s23s3200Q24,0.0
i06s20s3800PTG,0.0
i06s26s7300MWK,0.0
i06s22s0600FYC,1.0
i06s26s5600F0A,0.0
i06s24s76006H3,0.0
i06s20s32011JX,0.0
i06s20s36004RR,0.0
i06s27s06013PK,0.0
i06s26s6600DGL,0.0
i06s24s170122M,0.0
i06s24s0400TNY,0.0
i06s25s04003N5,0.0
i06s26s0200SZD,0.0
i06s24s0600IRS,1.0
i06s23s2000D9F,0.0
i06s25s35010T3,0.0
i06s23s01012A1,0.0
i06s20s170028F,0.0
i06s25s5800RI1,0.0
i06s24s6000F3L,0.0
i06s25s3500MPK,0.0
i06s25s260082S,0.0
i06s28s03013AJ,0.0
i06s21s47008PY,0.0
i06s20s1400GH1,0.0
i06s21s04007AG,0.0
i06s19s3800HB3,0.0
i06s24s2300BEJ,0.0
i06s27s32011LK,0.0
i06s27s22007TW,0.0
i06s27s2600ZMO,0.0
i06s22s0100JUO,0.0
i06s26s18012T3,0.0
i06s22s48011NY,0.0
i06s22s3501598,0.0
i06s25s2800F98,0.0
i06s26s0600UI6,0.0
i06s26s22004QC,0.0
i06s26s140001X,0.0
i06s23s4900ZNJ,0.0
i06s24s1900D80,0.0
i06s25s750111D,0.0
i06s20s0600NGS,0.0
i06s25s1800LZ3,0.0
i06s26s0400PO6,0.0
i06s20s0900Z2B,0.0
i06s21s170092U,1.0
i06s20s09002RT,0.0
i06s22s3500WY4,0.0
i06s21s13009RN,0.0
i06s24s2200ELF,0.0
i06s24s6800QUV,0.0
i06s24s1200LRD,0.0
i06s24s3500FYC,0.0
i06s26s66004VH,0.0
i06s24s0600ZHQ,1.0
i06s24s6400HNI,0.0
i06s22s1600BZS,0.0
i06s25s0700YGB,0.0
i06s26s14011HC,0.0
i06s24s73009M5,0.0
i06s26s7200FSH,0.0
i06s20s1600VZU,0.0
i06s21s1300FOZ,0.0
i06s23s08012AA,0.0
i06s20s10004FF,0.0
i06s21s0600JVP,0.0
i06s25s66011BF,0.0
i06s26s1800BQW,0.0
i06s25s160112P,0.0
i06s23s1300UOM,0.0
i06s22s1400Z03,0.0
i06s23s4300SP4,0.0
i06s27s0600L87,0.0
i06s21s0600W4I,0.0
i06s26s1900HL3,0.0
i06s27s0400CZ1,0.0
i06s25s0100P8M,0.0
i06s22s1700D6X,1.0
i06s22s1800PLD,0.0
i06s24s3600SSN,0.0
i06s25s5900T7R,0.0
i06s25s10004L7,0.0
i06s23s1200LRM,0.0
i06s23s2900EGU,0.0
i06s22s31003FH,0.0
i06s27s2100LL7,0.0
i06s27s06007M4,0.0
i06s26s3200NN4,0.0
i06s21s0600IAP,0.0
i06s22s0400TTT,0.0
i06s26s2300QLD,0.0
i06s25s32005EZ,0.0
i06s22s1600LFV,0.0
i06s25s6000T84,0.0
i06s20s0800IZN,0.0
i06s20s0200GKF,0.0
i06s21s1500HNB,0.0
i06s22s0200QTU,0.0
i06s27s14009BW,0.0
i06s24s6300XPY,1.0
i06s27s7300HB4,0.0
i06s22s02018GT,0.0
i06s24s330048E,0.0
i06s23s0400DMX,0.0
i06s21s13006SG,0.0
i06s24s1200LI4,0.0
i06s21s3200ZX8,0.0
i06s26s65002F6,0.0
i06s26s6100AC6,0.0
i06s25s0500AK9,0.0
i06s27s03015WP,0.0
i06s22s1700P29,0.0
i06s26s27002TY,0.0
i06s25s2400CFS,0.0
i06s21s0800LP5,0.0
i06s24s61017P1,0.0
i06s22s49011GN,0.0
i06s26s6500NTC,0.0
i06s25s3300D3T,0.0
i06s27s70002VE,0.0
i06s20s36019YK,0.0
i06s20s3800H43,0.0
i06s23s4100ECV,0.0
i06s23s0500EBV,0.0
i06s21s47002TQ,0.0
i06s20s1900VQP,0.0
i06s20s19000PQ,0.0
i06s26s67002EU,0.0
i06s27s2000WOA,0.0
i06s24s7400SWJ,0.0
i06s21s3101DFF,0.0
i06s22s3900J54,0.0
i06s24s06003WA,0.0
i06s27s5600ST3,0.0
i06s23s3300P54,0.0
i06s24s0200GOU,0.0
i06s26s2500GFU,0.0
i06s25s5600Z76,1.0
i06s27s1700435,0.0
i06s23s040052Y,0.0
i06s23s1600A6P,0.0
