ID,type,CHI2NU,Field_ID
DR4_3_STRIPE82-0035_0021962,0,1.23043165587236,8525_6325_STRIPE82-0035
DR4_3_STRIPE82-0035_0022000,0,1.16214055517724,7425_6325_STRIPE82-0035
DR4_3_STRIPE82-0035_0022287,0,1.23043165587236,8525_6325_STRIPE82-0035
DR4_3_STRIPE82-0035_0029908,0,1.15520371016045,7425_6875_STRIPE82-0035
DR4_3_STRIPE82-0035_0028991,0,1.47808426558193,8525_6875_STRIPE82-0035
DR4_3_STRIPE82-0035_0029539,0,1.47808426558193,8525_6875_STRIPE82-0035
DR4_3_STRIPE82-0035_0029617,0,1.16544625424353,8525_7425_STRIPE82-0035
DR4_3_STRIPE82-0035_0017370,1,1.17007850387409,6875_5225_STRIPE82-0035
DR4_3_STRIPE82-0035_0017429,1,1.17007850387409,6875_5225_STRIPE82-0035
DR4_3_STRIPE82-0035_0018577,0,1.18276296167283,5225_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0019784,0,1.15759958906407,4125_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0020278,0,1.15759958906407,4125_5775_STRIPE82-0035
DR4_3_STRIPE82-0035_0023469,0,1.19493494463951,4125_6875_STRIPE82-0035
DR4_3_STRIPE82-0035_0023936,0,1.16156440527715,2475_8525_STRIPE82-0035
DR4_3_STRIPE82-0035_0024291,0,1.14228107975505,2475_7975_STRIPE82-0035
DR4_3_STRIPE82-0035_0024613,0,1.15793825885792,6325_7975_STRIPE82-0035
DR4_3_STRIPE82-0035_0024729,0,1.16086499169184,3575_7425_STRIPE82-0035
DR4_3_STRIPE82-0035_0025099,0,1.15793825885792,6325_7975_STRIPE82-0035
DR4_3_STRIPE82-0035_0025475,0,1.13855875982162,3575_7975_STRIPE82-0035
DR4_3_STRIPE82-0035_0026762,0,1.19493494463951,4125_6875_STRIPE82-0035
DR4_3_STRIPE82-0035_0026841,0,1.35739603110373,1925_9075_STRIPE82-0035
DR4_3_STRIPE82-0035_0026926,0,1.40490010800285,4675_7425_STRIPE82-0035
DR4_3_STRIPE82-0035_0027370,0,1.15812195601549,4125_7425_STRIPE82-0035
DR4_3_STRIPE82-0035_0027812,0,1.40490010800285,4675_7425_STRIPE82-0035
DR4_3_STRIPE82-0035_0027871,0,1.16873911650329,4125_7975_STRIPE82-0035
DR4_3_STRIPE82-0035_0028418,0,1.16940616206768,4125_7425_STRIPE82-0035
DR4_3_STRIPE82-0035_0028981,0,1.15731938292297,3575_6875_STRIPE82-0035
DR4_3_STRIPE82-0035_0029615,0,1.19493494463951,4125_6875_STRIPE82-0035
DR4_3_STRIPE82-0035_0032566,0,1.4084540891757,1925_9625_STRIPE82-0035
DR4_3_STRIPE82-0035_0033475,0,1.4084540891757,1925_9625_STRIPE82-0035
DR4_3_STRIPE82-0035_0034687,0,1.13942102168184,1925_8525_STRIPE82-0035
DR4_3_STRIPE82-0035_0035863,0,1.16612756572484,3575_8525_STRIPE82-0035
DR4_3_STRIPE82-0035_0027295,0,1.16086499169184,3575_7425_STRIPE82-0035
DR4_3_STRIPE82-0035_0027569,0,1.16086499169184,3575_7425_STRIPE82-0035
DR4_3_STRIPE82-0035_0027304,2,1.16873911650329,4125_7975_STRIPE82-0035
DR4_3_STRIPE82-0035_0027641,2,1.16086499169184,3575_7425_STRIPE82-0035
DR4_3_STRIPE82-0022_0014764,1,1.1657861127096,6875_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0011149,0,1.15309813669475,4675_4125_STRIPE82-0022
DR4_3_STRIPE82-0022_0011190,0,1.16288472236464,5775_4125_STRIPE82-0022
DR4_3_STRIPE82-0022_0013175,0,1.15274202253432,6875_4675_STRIPE82-0022
DR4_3_STRIPE82-0022_0014127,0,1.1900830089035,6875_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0014275,0,1.26279869513333,5775_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0014321,0,1.1783941104243,7425_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0014457,0,1.14505495550997,9075_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0014931,0,1.16969980695482,6325_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0015341,0,1.1657861127096,6875_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0015360,0,1.1657861127096,6875_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0015720,0,1.26279869513333,5775_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0015938,0,1.1783941104243,7425_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0016314,0,1.1657861127096,6875_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0016496,0,1.16337042117574,7425_5775_STRIPE82-0022
DR4_3_STRIPE82-0022_0016634,0,1.16474942147837,6875_5775_STRIPE82-0022
DR4_3_STRIPE82-0022_0016731,0,1.16484094724037,6325_5775_STRIPE82-0022
DR4_3_STRIPE82-0022_0016955,0,1.16337042117574,7425_5775_STRIPE82-0022
DR4_3_STRIPE82-0022_0016971,0,1.16484094724037,6325_5775_STRIPE82-0022
DR4_3_STRIPE82-0022_0022872,0,1.16047836677912,8525_6325_STRIPE82-0022
DR4_3_STRIPE82-0022_0028437,0,1.15705494987779,7425_6325_STRIPE82-0022
DR4_3_STRIPE82-0022_0029682,0,1.44731040739951,6875_6325_STRIPE82-0022
DR4_3_STRIPE82-0022_0016159,0,1.16969980695482,6325_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0016223,0,1.16969980695482,6325_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0016280,0,1.16969980695482,6325_5225_STRIPE82-0022
DR4_3_STRIPE82-0022_0015210,0,1.1657861127096,6875_5225_STRIPE82-0022
DR4_3_STRIPE82-0118_0037076,1,1.14989512081593,7425_6875_STRIPE82-0118
DR4_3_STRIPE82-0118_0037470,1,1.14989512081593,7425_6875_STRIPE82-0118
DR4_3_STRIPE82-0118_0037755,1,1.14989512081593,7425_6875_STRIPE82-0118
DR4_3_STRIPE82-0118_0028522,0,1.1865943974452,6875_5775_STRIPE82-0118
DR4_3_STRIPE82-0118_0033035,0,1.15631674969923,7425_6325_STRIPE82-0118
DR4_3_STRIPE82-0118_0033632,0,1.15752731759028,7425_6325_STRIPE82-0118
DR4_3_STRIPE82-0118_0033744,0,1.15712672939188,7425_6325_STRIPE82-0118
DR4_3_STRIPE82-0118_0035031,0,1.17055314095165,7975_6875_STRIPE82-0118
DR4_3_STRIPE82-0118_0035837,0,1.58492696469902,6875_6875_STRIPE82-0118
DR4_3_STRIPE82-0118_0035890,0,1.15385349086236,8525_6875_STRIPE82-0118
DR4_3_STRIPE82-0118_0036763,0,1.17750843342232,7975_6875_STRIPE82-0118
DR4_3_STRIPE82-0118_0037133,0,1.17750843342232,7975_6875_STRIPE82-0118
DR4_3_STRIPE82-0118_0037877,0,1.58492696469902,6875_6875_STRIPE82-0118
DR4_3_STRIPE82-0118_0038316,0,1.1563283621038,6325_7425_STRIPE82-0118
DR4_3_STRIPE82-0118_0039051,0,1.59689909128797,7425_7425_STRIPE82-0118
DR4_3_STRIPE82-0118_0040026,0,1.32029809698057,7975_7425_STRIPE82-0118
DR4_3_STRIPE82-0118_0040106,0,1.15937262437578,8525_7425_STRIPE82-0118
DR4_3_STRIPE82-0118_0040416,0,1.1563283621038,6325_7425_STRIPE82-0118
DR4_3_STRIPE82-0118_0041096,0,1.59689909128797,7425_7425_STRIPE82-0118
DR4_3_STRIPE82-0118_0041372,0,1.15409851835133,6875_7425_STRIPE82-0118
DR4_3_STRIPE82-0118_0042325,0,1.1727048270681,7975_7975_STRIPE82-0118
DR4_3_STRIPE82-0118_0042792,0,1.25377786025952,6875_7975_STRIPE82-0118
DR4_3_STRIPE82-0118_0043005,0,1.1727048270681,7975_7975_STRIPE82-0118
DR4_3_STRIPE82-0118_0037172,0,1.14989512081593,7425_6875_STRIPE82-0118
DR4_3_STRIPE82-0144_0012818,0,1.14722308209631,825_3575_STRIPE82-0144
DR4_3_STRIPE82-0144_0013280,0,1.54508936193993,1375_3575_STRIPE82-0144
DR4_3_STRIPE82-0144_0013569,0,1.54508936193993,1375_3575_STRIPE82-0144
DR4_3_STRIPE82-0144_0011410,0,1.25600511366839,1375_3025_STRIPE82-0144
DR4_3_STRIPE82-0144_0011818,0,1.14767649545821,1925_3025_STRIPE82-0144
DR4_3_STRIPE82-0144_0013947,0,1.54508936193993,1375_3575_STRIPE82-0144
DR4_3_STRIPE82-0144_0014171,0,1.54508936193993,1375_3575_STRIPE82-0144
DR4_3_STRIPE82-0144_0014186,0,1.15467210206717,825_4125_STRIPE82-0144
DR4_3_STRIPE82-0144_0015471,0,1.16294211824107,1375_4125_STRIPE82-0144
DR4_3_STRIPE82-0144_0015571,0,1.14333686720636,825_4125_STRIPE82-0144
DR4_3_STRIPE82-0144_0016080,0,24.9346422668551,825_4125_STRIPE82-0144
DR4_3_STRIPE82-0144_0016501,0,24.9346422668551,825_4125_STRIPE82-0144
DR4_3_STRIPE82-0144_0017757,0,1.1489486860189,825_4675_STRIPE82-0144
DR4_3_STRIPE82-0146_0007786,0,2.09387171701989,10175_3025_STRIPE82-0146
DR4_3_STRIPE82-0146_0011687,0,1.15111203419294,8525_3575_STRIPE82-0146
DR4_3_STRIPE82-0146_0012541,0,1.13446465179748,9625_3575_STRIPE82-0146
DR4_3_STRIPE82-0146_0014631,0,2.26179730182347,9625_4125_STRIPE82-0146
DR4_3_STRIPE82-0146_0007816,0,1.15164284022854,9075_2475_STRIPE82-0146
DR4_3_STRIPE82-0144_0010697,1,20.5254696539168,825_3025_STRIPE82-0144
DR4_3_STRIPE82-0144_0009592,1,1.25600511366839,1375_3025_STRIPE82-0144
DR4_3_STRIPE82-0144_0009992,1,20.5254696539168,825_3025_STRIPE82-0144
DR4_3_STRIPE82-0069_0046912,2,56.8531586600799,6875_9075_STRIPE82-0069
DR4_3_STRIPE82-0069_0050714,2,56.8531586600799,6875_9075_STRIPE82-0069
DR4_3_STRIPE82-0069_0036367,0,1.16675218541344,8525_7425_STRIPE82-0069
DR4_3_STRIPE82-0069_0037488,0,1.55221631604809,6875_9625_STRIPE82-0069
DR4_3_STRIPE82-0069_0038003,0,1.14876632685635,6325_9075_STRIPE82-0069
DR4_3_STRIPE82-0069_0038195,0,1.14876632685635,6325_9075_STRIPE82-0069
DR4_3_STRIPE82-0069_0042041,0,1.15172277535913,8525_9075_STRIPE82-0069
DR4_3_STRIPE82-0069_0043254,0,1.15891802728041,5225_9625_STRIPE82-0069
DR4_3_STRIPE82-0069_0045142,0,2.39187282166648,9075_10175_STRIPE82-0069
DR4_3_STRIPE82-0069_0045560,0,1.34186056006473,6325_9625_STRIPE82-0069
DR4_3_STRIPE82-0069_0046879,0,1.24134104832794,8525_7975_STRIPE82-0069
DR4_3_STRIPE82-0069_0049828,0,1.15788693486548,7425_9625_STRIPE82-0069
DR4_3_STRIPE82-0070_0002234,0,1.13679928247505,6325_1375_STRIPE82-0070
DR4_3_STRIPE82-0070_0003252,0,1.55929993387145,4675_1375_STRIPE82-0070
DR4_3_STRIPE82-0070_0003817,0,1.15829537303855,5775_1925_STRIPE82-0070
DR4_3_STRIPE82-0070_0004736,0,1.15185496744633,7425_1925_STRIPE82-0070
DR4_3_STRIPE82-0070_0005824,0,1.14996883794996,6875_1925_STRIPE82-0070
DR4_3_STRIPE82-0070_0007409,0,1.95366828883706,6325_2475_STRIPE82-0070
DR4_3_STRIPE82-0069_0045211,0,1.55221631604809,6875_9625_STRIPE82-0069
DR4_3_STRIPE82-0069_0038669,1,1.14876632685635,6325_9075_STRIPE82-0069
DR4_3_STRIPE82-0070_0000297,1,40.8501176311926,6875_825_STRIPE82-0070
DR4_3_STRIPE82-0070_0000761,1,40.8501176311926,6875_825_STRIPE82-0070
DR4_3_STRIPE82-0023_0041201,1,1.26925863709056,1925_7975_STRIPE82-0023
DR4_3_STRIPE82-0023_0044512,1,4.1381480305346,1925_9075_STRIPE82-0023
DR4_3_STRIPE82-0023_0029265,1,1.14233001912619,4125_6875_STRIPE82-0023
DR4_3_STRIPE82-0023_0040652,1,1.15396806117705,3025_7975_STRIPE82-0023
DR4_3_STRIPE82-0023_0028429,0,1.14813129207554,2475_6875_STRIPE82-0023
DR4_3_STRIPE82-0023_0030775,0,1.31862811500886,2475_10175_STRIPE82-0023
DR4_3_STRIPE82-0023_0033839,0,1.16335411765024,1925_9625_STRIPE82-0023
DR4_3_STRIPE82-0023_0038548,0,1.72751646445937,3025_8525_STRIPE82-0023
DR4_3_STRIPE82-0023_0039213,0,1.15636904219155,2475_7975_STRIPE82-0023
DR4_3_STRIPE82-0023_0039999,0,1.15631001682936,3575_7975_STRIPE82-0023
DR4_3_STRIPE82-0023_0041278,0,1.98193673490166,1375_7975_STRIPE82-0023
DR4_3_STRIPE82-0023_0041929,0,1.15631001682936,3575_7975_STRIPE82-0023
DR4_3_STRIPE82-0023_0042927,0,1.63147431090551,1925_7425_STRIPE82-0023
DR4_3_STRIPE82-0023_0043894,0,1.15552391643978,2475_7425_STRIPE82-0023
DR4_3_STRIPE82-0023_0044721,0,1.15470878939464,1925_7425_STRIPE82-0023
DR4_3_STRIPE82-0023_0028491,0,1.1440664224958,4125_6875_STRIPE82-0023
DR4_3_STRIPE82-0023_0029709,0,1.20318054845576,3575_6875_STRIPE82-0023
DR4_3_STRIPE82-0023_0030992,0,1.18991237795781,3575_6875_STRIPE82-0023
DR4_3_STRIPE82-0068_0014999,2,49.8375913683545,10725_3575_STRIPE82-0068
DR4_3_STRIPE82-0068_0015800,2,49.8375913683545,10725_3575_STRIPE82-0068
DR4_3_STRIPE82-0068_0016014,2,49.8375913683545,10725_3575_STRIPE82-0068
DR4_3_STRIPE82-0066_0009460,0,1.15056154486781,3025_3025_STRIPE82-0066
DR4_3_STRIPE82-0066_0012243,0,1.69519085599628,2475_3575_STRIPE82-0066
DR4_3_STRIPE82-0066_0014335,0,1.17134143905971,1925_4125_STRIPE82-0066
DR4_3_STRIPE82-0066_0017854,0,2.10414241262149,1925_4675_STRIPE82-0066
DR4_3_STRIPE82-0066_0017981,0,1.62839570548485,3575_5225_STRIPE82-0066
DR4_3_STRIPE82-0068_0013444,0,1.13960892861512,10175_3575_STRIPE82-0068
DR4_3_STRIPE82-0068_0018564,0,1.19929072976463,7975_4125_STRIPE82-0068
DR4_3_STRIPE82-0068_0019449,0,1.58957810979829,10175_4125_STRIPE82-0068
DR4_3_STRIPE82-0068_0020107,0,1.58957810979829,10175_4125_STRIPE82-0068
DR4_3_STRIPE82-0066_0013182,1,9.5246639251059,1375_3575_STRIPE82-0066
DR4_3_STRIPE82-0066_0023564,1,20.1039285217331,1375_6325_STRIPE82-0066
DR4_3_STRIPE82-0068_0012230,1,29.7581846943574,8525_3025_STRIPE82-0068
DR4_3_STRIPE82-0068_0012774,1,29.7581846943574,8525_3025_STRIPE82-0068
DR4_3_STRIPE82-0068_0013836,1,29.7581846943574,8525_3025_STRIPE82-0068
DR4_3_STRIPE82-0068_0013381,1,217.10880672596,8525_3575_STRIPE82-0068
DR4_3_STRIPE82-0068_0015351,1,1.14797460582697,10175_3575_STRIPE82-0068
DR4_3_STRIPE82-0053_0005062,0,1.15257530659632,4125_1925_STRIPE82-0053
DR4_3_STRIPE82-0053_0005541,0,1.15257530659632,4125_1925_STRIPE82-0053
DR4_3_STRIPE82-0053_0005958,0,1.15257530659632,4125_1925_STRIPE82-0053
DR4_3_STRIPE82-0053_0006685,0,1.7838824884315,4675_2475_STRIPE82-0053
DR4_3_STRIPE82-0053_0006733,0,2.09982197534675,4125_2475_STRIPE82-0053
DR4_3_STRIPE82-0053_0007201,0,1.7838824884315,4675_2475_STRIPE82-0053
DR4_3_STRIPE82-0053_0007535,0,1.7838824884315,4675_2475_STRIPE82-0053
DR4_3_STRIPE82-0053_0007608,0,1.7838824884315,4675_2475_STRIPE82-0053
DR4_3_STRIPE82-0053_0008413,0,1.7838824884315,4675_2475_STRIPE82-0053
DR4_3_STRIPE82-0053_0008429,0,1.7838824884315,4675_2475_STRIPE82-0053
DR4_3_STRIPE82-0053_0008776,0,1.7838824884315,4675_2475_STRIPE82-0053
DR4_3_STRIPE82-0053_0009846,0,1.18515405464424,4125_3025_STRIPE82-0053
DR4_3_STRIPE82-0053_0009953,0,1.16755448711698,4675_3025_STRIPE82-0053
DR4_3_STRIPE82-0053_0010057,0,1.14886024287301,5225_3025_STRIPE82-0053
DR4_3_STRIPE82-0053_0010211,0,1.16755448711698,4675_3025_STRIPE82-0053
DR4_3_STRIPE82-0053_0011861,0,1.16612469364583,4125_2475_STRIPE82-0053
DR4_3_STRIPE82-0053_0007887,0,1.7838824884315,4675_2475_STRIPE82-0053
DR4_3_STRIPE82-0053_0008237,0,1.7838824884315,4675_2475_STRIPE82-0053
DR4_3_STRIPE82-0053_0008747,0,1.7838824884315,4675_2475_STRIPE82-0053
DR4_3_STRIPE82-0002_0023829,1,1.16185784974838,5775_5775_STRIPE82-0002
DR4_3_STRIPE82-0002_0025121,1,1.15597720986676,5775_5775_STRIPE82-0002
DR4_3_STRIPE82-0002_0015378,0,1.97212835338843,5775_3575_STRIPE82-0002
DR4_3_STRIPE82-0002_0018956,0,1.15850915803741,5775_4675_STRIPE82-0002
DR4_3_STRIPE82-0002_0019060,0,1.15850915803741,5775_4675_STRIPE82-0002
DR4_3_STRIPE82-0002_0021795,0,1.2579966544223,5775_5225_STRIPE82-0002
DR4_3_STRIPE82-0002_0022393,0,1.2579966544223,5775_5225_STRIPE82-0002
DR4_3_STRIPE82-0002_0022824,0,1.17221029585197,5225_5225_STRIPE82-0002
DR4_3_STRIPE82-0002_0022848,0,1.2579966544223,5775_5225_STRIPE82-0002
DR4_3_STRIPE82-0002_0023820,0,1.97527716704243,5775_5775_STRIPE82-0002
DR4_3_STRIPE82-0002_0024796,0,1.97527716704243,5775_5775_STRIPE82-0002
DR4_3_STRIPE82-0002_0024989,0,1.43949137058618,6325_5775_STRIPE82-0002
DR4_3_STRIPE82-0002_0027238,0,1.14611693064106,5225_5775_STRIPE82-0002
DR4_3_STRIPE82-0002_0027677,0,1.48115406257434,6325_6325_STRIPE82-0002
DR4_3_STRIPE82-0002_0029302,0,1.15921294463654,5225_6325_STRIPE82-0002
DR4_3_STRIPE82-0002_0024061,0,1.16359859625935,5225_5775_STRIPE82-0002
DR4_3_STRIPE82-0002_0024260,0,1.16359859625935,5225_5775_STRIPE82-0002
DR4_3_STRIPE82-0002_0024243,0,1.97527716704243,5775_5775_STRIPE82-0002
DR4_3_STRIPE82-0041_0022562,2,1.16310366653634,4675_5225_STRIPE82-0041
DR4_3_STRIPE82-0002_0001343,0,1.17490527465406,4125_825_STRIPE82-0002
DR4_3_STRIPE82-0002_0002779,0,1.15159742725944,3575_1375_STRIPE82-0002
DR4_3_STRIPE82-0003_0025317,0,1.48805962794649,4125_6325_STRIPE82-0003
DR4_3_STRIPE82-0003_0025896,0,1.15210878182268,4125_6875_STRIPE82-0003
DR4_3_STRIPE82-0004_0020059,0,1.16271774606142,10175_5225_STRIPE82-0004
DR4_3_STRIPE82-0007_0030433,0,1.36238717015601,5775_7425_STRIPE82-0007
DR4_3_STRIPE82-0010_0019959,0,1.15080723463871,6325_4125_STRIPE82-0010
DR4_3_STRIPE82-0010_0020563,0,1.15080723463871,6325_4125_STRIPE82-0010
DR4_3_STRIPE82-0017_0043860,0,1.15428459295092,6875_7425_STRIPE82-0017
DR4_3_STRIPE82-0020_0033646,0,1.15666777343762,8525_7425_STRIPE82-0020
DR4_3_STRIPE82-0024_0004176,0,1.18317777797196,9075_1925_STRIPE82-0024
DR4_3_STRIPE82-0025_0044140,0,1.16020244686756,3575_7975_STRIPE82-0025
DR4_3_STRIPE82-0026_0008851,0,1.14159723925869,2475_2475_STRIPE82-0026
DR4_3_STRIPE82-0026_0014065,0,1.17609252578025,2475_3025_STRIPE82-0026
DR4_3_STRIPE82-0026_0017947,0,1.14193146964734,3575_4125_STRIPE82-0026
DR4_3_STRIPE82-0028_0012797,0,1.27538639389123,4125_4125_STRIPE82-0028
DR4_3_STRIPE82-0028_0026138,0,1.14775979348983,5225_7975_STRIPE82-0028
DR4_3_STRIPE82-0031_0030102,0,1.51949248868878,5775_6875_STRIPE82-0031
DR4_3_STRIPE82-0033_0028545,0,1.16061189931793,1925_6325_STRIPE82-0033
DR4_3_STRIPE82-0036_0006069,0,1.15185721930019,7425_3025_STRIPE82-0036
DR4_3_STRIPE82-0036_0006685,0,1.15185721930019,7425_3025_STRIPE82-0036
DR4_3_STRIPE82-0036_0007804,0,1.15812748519331,7425_3575_STRIPE82-0036
DR4_3_STRIPE82-0040_0008126,0,1.15279655257716,10175_2475_STRIPE82-0040
DR4_3_STRIPE82-0040_0008350,0,1.15279655257716,10175_2475_STRIPE82-0040
DR4_3_STRIPE82-0041_0022483,0,1.33729870352392,3575_5225_STRIPE82-0041
DR4_3_STRIPE82-0041_0030573,0,1.66829538409013,3575_6875_STRIPE82-0041
DR4_3_STRIPE82-0042_0004553,0,1.18413410575743,8525_1375_STRIPE82-0042
DR4_3_STRIPE82-0042_0010453,0,1.14539473834715,7425_3025_STRIPE82-0042
DR4_3_STRIPE82-0042_0031981,0,1.26087023471889,5775_6875_STRIPE82-0042
DR4_3_STRIPE82-0046_0002324,0,1.14253022173728,3575_1375_STRIPE82-0046
DR4_3_STRIPE82-0048_0011218,0,1.16835158443281,7425_3025_STRIPE82-0048
DR4_3_STRIPE82-0048_0020118,0,1.17409545373052,8525_4675_STRIPE82-0048
DR4_3_STRIPE82-0055_0033304,0,1.14977164119828,4125_6875_STRIPE82-0055
DR4_3_STRIPE82-0061_0022397,0,1.2366667658792,5775_4675_STRIPE82-0061
DR4_3_STRIPE82-0061_0023952,0,1.2366667658792,5775_4675_STRIPE82-0061
DR4_3_STRIPE82-0066_0020740,0,1.16062000864426,9625_5775_STRIPE82-0066
DR4_3_STRIPE82-0067_0012961,0,1.23474984132335,8525_3575_STRIPE82-0067
DR4_3_STRIPE82-0067_0016750,0,1.23474984132335,8525_3575_STRIPE82-0067
DR4_3_STRIPE82-0067_0043115,0,1.14859153195189,6325_7425_STRIPE82-0067
DR4_3_STRIPE82-0075_0021644,0,1.2724912312303,6875_5775_STRIPE82-0075
DR4_3_STRIPE82-0075_0022545,0,1.15238401881725,5775_5775_STRIPE82-0075
DR4_3_STRIPE82-0102_0042578,0,1.14553996476707,9625_4675_STRIPE82-0102
DR4_3_STRIPE82-0103_0013070,0,1.14924773251043,4125_1925_STRIPE82-0103
DR4_3_STRIPE82-0106_0043990,0,1.16623857098636,7425_6875_STRIPE82-0106
DR4_3_STRIPE82-0106_0047949,0,1.16623857098636,7425_6875_STRIPE82-0106
DR4_3_STRIPE82-0119_0058654,0,1.15713332958122,3025_9075_STRIPE82-0119
DR4_3_STRIPE82-0122_0039202,0,1.26801432437285,7975_7425_STRIPE82-0122
DR4_3_STRIPE82-0140_0022663,0,1.41810240363265,6325_4675_STRIPE82-0140
DR4_3_STRIPE82-0140_0024156,0,1.15043495041165,8525_4675_STRIPE82-0140
DR4_3_STRIPE82-0141_0040662,0,48.0951799674158,1375_10175_STRIPE82-0141
DR4_3_STRIPE82-0003_0027255,0,1.74021830642877,3575_6875_STRIPE82-0003
DR4_3_STRIPE82-0007_0026718,0,1.13976625933042,6325_6325_STRIPE82-0007
DR4_3_STRIPE82-0024_0003429,0,1.15039203302677,9075_1925_STRIPE82-0024
DR4_3_STRIPE82-0040_0009934,0,1.1541915887905,10175_3025_STRIPE82-0040
DR4_3_STRIPE82-0042_0031825,0,1.14599040974656,5775_6875_STRIPE82-0042
DR4_3_STRIPE82-0048_0015134,0,1.15727147819934,8525_3575_STRIPE82-0048
DR4_3_STRIPE82-0067_0027258,0,1.14099108587532,6325_6325_STRIPE82-0067
DR4_3_STRIPE82-0075_0023874,0,1.15048150833612,5775_6325_STRIPE82-0075
DR4_3_STRIPE82-0106_0043792,0,1.1462982420299,7425_6325_STRIPE82-0106
DR4_3_STRIPE82-0119_0065519,0,1.14150693602479,3025_9075_STRIPE82-0119
DR4_3_STRIPE82-0033_0027083,0,1.16061189931793,1925_6325_STRIPE82-0033
DR4_3_STRIPE82-0033_0027180,0,1.16061189931793,1925_6325_STRIPE82-0033
DR4_3_STRIPE82-0141_0041177,0,1.16057433834182,1925_9625_STRIPE82-0141
DR4_3_STRIPE82-0141_0041913,0,1.16057433834182,1925_9625_STRIPE82-0141
DR4_3_STRIPE82-0141_0042943,0,1.16057433834182,1925_9625_STRIPE82-0141
DR4_3_STRIPE82-0026_0013029,0,1.14195399251044,3025_3025_STRIPE82-0026
DR4_3_STRIPE82-0119_0064178,0,1.20904104620294,3025_9625_STRIPE82-0119
DR4_3_STRIPE82-0119_0064658,0,1.20904104620294,3025_9625_STRIPE82-0119
DR4_3_STRIPE82-0103_0010091,0,1.15170720752965,3575_1925_STRIPE82-0103
DR4_3_STRIPE82-0103_0011714,0,1.15170720752965,3575_1925_STRIPE82-0103
DR4_3_STRIPE82-0120_0020904,0,1.21309546105061,3575_4675_STRIPE82-0120
DR4_3_STRIPE82-0120_0020920,0,1.21309546105061,3575_4675_STRIPE82-0120
DR4_3_STRIPE82-0120_0020942,0,1.21309546105061,3575_4675_STRIPE82-0120
DR4_3_STRIPE82-0143_0017810,0,1.14694403457422,3575_4675_STRIPE82-0143
DR4_3_STRIPE82-0143_0018830,0,1.14694403457422,3575_4675_STRIPE82-0143
DR4_3_STRIPE82-0055_0029316,0,1.35428185737321,3575_6875_STRIPE82-0055
DR4_3_STRIPE82-0055_0029731,0,1.35428185737321,3575_6875_STRIPE82-0055
DR4_3_STRIPE82-0055_0032648,0,1.35428185737321,3575_6875_STRIPE82-0055
DR4_3_STRIPE82-0025_0034051,0,1.14978407630608,3575_7425_STRIPE82-0025
DR4_3_STRIPE82-0025_0034389,0,1.14978407630608,3575_7425_STRIPE82-0025
DR4_3_STRIPE82-0025_0034610,0,1.14978407630608,3575_7425_STRIPE82-0025
DR4_3_STRIPE82-0045_0043404,0,1.39502959921466,3575_10175_STRIPE82-0045
DR4_3_STRIPE82-0045_0044148,0,1.39502959921466,3575_10175_STRIPE82-0045
DR4_3_STRIPE82-0045_0046619,0,1.39502959921466,3575_10175_STRIPE82-0045
DR4_3_STRIPE82-0002_0003043,0,1.14823713053714,4125_1375_STRIPE82-0002
DR4_3_STRIPE82-0002_0003048,0,1.14823713053714,4125_1375_STRIPE82-0002
DR4_3_STRIPE82-0002_0003144,0,1.14823713053714,4125_1375_STRIPE82-0002
DR4_3_STRIPE82-0026_0015824,0,1.15693775788114,4125_3575_STRIPE82-0026
DR4_3_STRIPE82-0026_0016355,0,1.15693775788114,4125_3575_STRIPE82-0026
DR4_3_STRIPE82-0026_0016559,0,1.15693775788114,4125_3575_STRIPE82-0026
DR4_3_STRIPE82-0026_0016568,0,1.15693775788114,4125_3575_STRIPE82-0026
DR4_3_STRIPE82-0028_0012646,0,1.27538639389123,4125_4125_STRIPE82-0028
DR4_3_STRIPE82-0028_0012692,0,1.27538639389123,4125_4125_STRIPE82-0028
DR4_3_STRIPE82-0028_0012718,0,1.27538639389123,4125_4125_STRIPE82-0028
DR4_3_STRIPE82-0041_0023823,0,1.15136815769855,4125_5225_STRIPE82-0041
DR4_3_STRIPE82-0003_0027190,0,1.15210878182268,4125_6875_STRIPE82-0003
DR4_3_STRIPE82-0003_0027746,0,1.15210878182268,4125_6875_STRIPE82-0003
DR4_3_STRIPE82-0041_0024671,0,1.16310366653634,4675_5225_STRIPE82-0041
DR4_3_STRIPE82-0075_0024352,0,1.22501061312626,5225_6325_STRIPE82-0075
DR4_3_STRIPE82-0028_0026573,0,1.155188877081,5225_7425_STRIPE82-0028
